id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
"#meta +id","#meta +code","#loc +airport +type","#loc +airport +name","#geo +lat","#geo +lon","#geo +elevation +ft","#region +continent +code","#country +code +iso2","#adm1 +code +iso","#loc +municipality +name","#status +scheduled","#loc +airport +code +gps","#loc +airport +code +iata","#loc +airport +code +local","#meta +url +airport","#meta +url +wikipedia","#meta +keywords","#meta +score","#date +updated"
44571,NGFU,medium_airport,"Funafuti International Airport",-8.525,179.195999,9,OC,TV,TV-FUN,Funafuti,1,NGFU,FUN,,,http://en.wikipedia.org/wiki/Funafuti_International_Airport,,0,2016-05-31T10:29:42+00:00
325371,TV-0001,closed,"Nanumea Airfield",-5.683334,176.129,36,OC,TV,TV-NMA,,0,,,,,https://en.wikipedia.org/wiki/Nanumea_Airfield,"Ellice Islands",0,2017-11-05T07:52:29+00:00
325372,TV-0002,closed,"Nukufetau Airfield",-8.065,178.377224,55,OC,TV,TV-NKF,"Motulalo Island",0,,,,,https://en.wikipedia.org/wiki/Nukufetau_Airfield,"Ellice Islands",0,2017-11-05T08:08:38+00:00
